"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"92","Ryan Kesler","ANA","C","82","231.85","8","12","7","5","20","64.52","46","17.39","10.7","78","67","64","52","0","8","24","9","7","2","0","0","5","1","5","16","0","160","95","62.75"
"261","Ryan McDonagh","NYR","D","77","238.38333333333","1","14","8","6","15","53.57","47","2.13","3.9","92","66","22","4","1","7","6","3","3","0","0","1","8","5","3","4","5","0","0","-"
"538","Ryan Murphy","CAR","D","27","10.65","0","0","0","0","0","-","2","0.00","0.04","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"567","Ryan Murray","CBJ","D","60","27.666666666667","0","1","1","0","1","100.00","1","0.00","0.06","4","1","1","0","0","0","2","1","1","0","0","0","2","0","0","0","0","0","0","-"
"528","Ryan Nugent-Hopkins","EDM","C","82","154.33333333333","5","6","2","4","11","61.11","26","19.23","2.73","44","29","27","9","1","2","2","1","1","0","0","2","3","2","2","6","0","63","71","47.01"
"333","Ryan O'Reilly","BUF","C","72","207.53333333333","8","16","10","6","24","63.16","37","21.62","4.43","60","47","32","11","1","7","2","1","1","0","0","1","6","1","0","5","0","164","93","63.81"
"691","Ryan Pulock","NYI","D","1","1.0333333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"179","Ryan Reaves","STL","R","80","1.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"406","Ryan Spooner","BOS","C","78","206.71666666667","3","15","8","7","18","58.06","36","8.33","3.97","55","46","23","9","0","8","0","0","0","0","0","1","15","3","0","7","0","3","3","50.00"
"526","Ryan Sproul","DET","D","27","57.5","1","2","1","1","3","75.00","12","8.33","0.98","24","20","3","0","0","3","2","1","1","0","0","0","1","1","0","1","0","0","0","-"
"532","Ryan Strome","NYI","C, R","69","180.51666666667","2","6","4","2","8","44.44","29","6.90","3.9","51","37","30","15","0","4","20","7","5","2","0","4","5","4","0","9","1","3","5","37.50"
"81","Ryan Suter","MIN","D","82","226.15","4","8","2","6","12","48.00","43","9.30","3.22","98","63","24","4","1","8","2","1","1","0","0","1","0","3","1","1","1","0","0","-"
"197","Ryan White","ARI, MIN","C","65","4.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","19","4","2","1","1","1","0","0","1","1","0","0","0","-"
"713","Sam Bennett","CGY","C","81","99.816666666667","4","0","0","0","4","40.00","8","50.00","1.39","19","14","11","4","0","0","6","3","3","0","0","0","3","1","3","4","1","8","13","38.10"
"243","Sam Gagner","CBJ","C","81","196.88333333333","8","10","6","4","18","58.06","49","16.33","8.09","82","70","62","30","1","8","2","1","1","0","0","1","2","0","1","4","0","55","53","50.93"
"711","Sam Reinhart","BUF","C","79","230.55","9","8","7","1","17","42.50","53","16.98","10.29","71","66","59","46","0","11","0","0","0","0","0","1","6","0","1","7","0","10","8","55.56"
"369","Sami Vatanen","ANA","D","71","200.1","2","12","6","6","14","48.28","43","4.65","4.15","95","65","40","4","2","10","0","0","0","0","0","0","3","0","2","10","1","0","0","-"
"28","Scott Hartnell","CBJ","L","78","109.81666666667","2","1","1","0","3","60.00","10","20.00","2.89","17","17","15","13","0","2","16","4","3","0","1","1","6","1","2","4","1","1","0","100.00"
"512","Scott Mayfield","NYI","D","25","0.31666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"477","Scott Wilson","PIT","C, L","78","28.8","0","0","0","0","0","0.00","6","0.00","1.33","8","7","7","5","0","1","0","0","0","0","0","0","1","0","0","2","0","0","0","-"
"63","Scottie Upshall","STL","R","73","4.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","0","0","0","-"
"535","Sean Couturier","PHI","C","66","119.51666666667","0","2","0","2","2","40.00","6","0.00","0.8","13","12","8","3","0","0","5","1","0","1","0","0","4","0","0","8","1","41","37","52.56"
"491","Sean Kuraly","BOS","C","8","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"641","Sean Malone","BUF","C","1","0.83333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"684","Sean Monahan","CGY","C","82","247.21666666667","8","9","5","4","17","58.62","53","15.09","10.06","91","73","74","40","2","11","2","1","1","0","0","1","8","2","0","5","0","148","123","54.61"
"763","Sebastian Aho","CAR","R","82","181.85","6","11","5","6","17","77.27","34","17.65","3.75","63","47","28","11","1","7","0","0","0","0","0","1","10","2","2","9","0","0","2","0.00"
"783","Sergey Kalinin","N.J","C","43","18.1","0","0","0","0","0","-","1","0.00","0.18","2","2","2","2","0","0","5","1","0","1","0","0","0","0","0","1","0","1","0","100.00"
"696","Sergey Tolchinsky","CAR","L","2","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"553","Seth Griffith","FLA, TOR","C","24","32.116666666667","0","1","1","0","1","25.00","2","0.00","0.96","10","9","9","5","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","50.00"
"682","Seth Jones","CBJ","D","75","125.36666666667","1","6","2","4","7","70.00","19","5.26","1.67","45","36","7","0","0","2","2","1","1","0","0","0","2","0","2","2","0","0","0","-"
"2","Shane Doan","ARI","R","74","115.36666666667","3","2","2","0","5","62.50","18","16.67","3.24","28","24","21","12","0","2","6","3","3","0","0","1","5","1","7","5","0","21","26","44.68"
"396","Shane Harper","FLA","R","14","0.28333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","12","3","1","2","0","0","0","0","0","0","0","0","0","-"
"493","Shane Prince","NYI","C, L","50","60.433333333333","1","2","1","1","3","100.00","8","12.50","0.85","15","9","12","4","0","1","2","1","1","0","0","1","2","0","0","6","0","2","2","50.00"
"218","Shawn Matthias","WPG","L","45","3.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"7","Shawn Thornton","FLA","L","50","7.6666666666667","0","0","0","0","0","-","1","0.00","0.08","1","1","0","0","0","0","29","6","2","3","1","1","0","0","0","0","0","0","0","-"
"597","Shayne Gostisbehere","PHI","D","76","290.35","2","21","13","8","23","53.49","63","3.17","5.1","160","101","38","1","0","17","6","3","3","0","0","1","16","2","6","2","6","0","0","-"
"658","Shea Theodore","ANA","D","34","73.95","1","1","1","0","2","28.57","10","10.00","1.11","32","23","12","1","0","3","2","1","1","0","0","0","2","0","1","2","1","0","0","-"
"100","Shea Weber","MTL","D","78","251.96666666667","12","10","3","7","22","70.97","60","20.00","4.2","126","97","18","2","1","5","2","1","1","0","0","0","4","0","9","6","8","0","0","-"
"150","Sidney Crosby","PIT","C","75","271.06666666667","14","11","6","5","25","58.14","64","21.88","9.09","101","83","70","29","0","4","8","4","4","0","0","0","16","0","1","10","0","185","158","53.94"
"332","Simon Despres","ANA","D","1","3.85","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"588","Slater Koekkoek","T.B","D","29","2.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"723","Sonny Milano","CBJ","L","4","6.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"546","Stefan Noesen","ANA, N.J","R","44","8.0833333333333","0","0","0","0","0","0.00","2","0.00","0.47","2","2","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"186","Stephen Gionta","NYI","R","26","3.2666666666667","0","0","0","0","0","-","1","0.00","0.15","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"408","Stephen Johns","DAL","D","61","17.083333333333","0","1","1","0","1","33.33","1","0.00","0.04","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"466","Steve Oleksy","PIT","D","11","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","7","2","1","1","0","0","0","0","0","0","0","0","0","-"
"31","Steve Ott","DET, MTL","C","53","3.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","35","10","5","5","0","1","0","0","0","0","0","2","2","50.00"
"233","Steven Kampfer","FLA, NYR","D","11","0.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"668","Steven Santini","N.J","D","38","1.5666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","2","1","1","0","0","0","0","0","1","0","0","0","0","-"
"276","Steven Stamkos","T.B","C","17","56.3","3","4","3","1","7","70.00","27","11.11","2.81","47","36","23","3","0","2","0","0","0","0","0","0","2","0","1","2","0","2","2","50.00"
"647","Sven Andrighetto","COL, MTL","R","46","51.166666666667","2","2","0","2","4","80.00","6","33.33","1.04","12","8","8","3","0","0","0","0","0","0","0","0","4","0","1","1","0","0","0","-"
"539","Sven Baertschi","VAN","L","68","129.18333333333","2","4","3","1","6","60.00","31","6.45","3.12","53","41","28","11","1","5","0","0","0","0","0","0","0","2","1","8","0","0","0","-"
"160","T.J. Oshie","WSH","R","68","197.25","7","6","5","1","13","37.14","37","18.92","6.67","65","60","58","24","0","5","6","3","3","0","0","1","3","4","5","7","0","58","53","52.25"
"116","Tanner Glass","NYR","L","11","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","15","3","0","3","0","0","0","0","0","0","0","0","0","-"
"778","Tanner Kero","CHI","C","47","4.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"577","Tanner Pearson","L.A","L","80","191.63333333333","3","5","3","2","8","32.00","29","10.34","6.58","56","46","43","31","0","6","5","1","0","1","0","1","1","1","5","9","0","1","1","50.00"
"598","Tanner Richard","T.B","C","3","5.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"357","Taylor Beck","EDM, NYR","L","5","1.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"467","Taylor Fedun","BUF","D","27","33.1","0","3","0","3","3","75.00","2","0.00","0.09","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"437","Taylor Hall","N.J","L","72","197.68333333333","7","8","5","3","15","55.56","45","15.56","5.29","76","59","38","19","0","4","0","0","0","0","0","0","5","1","1","14","0","2","3","40.00"
"612","Taylor Leier","PHI","L","10","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"227","Teddy Purcell","L.A","L, R","12","10.233333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100.00"
"444","Teemu Pulkkinen","ARI, MIN","L","13","8.9","0","0","0","0","0","-","0","-","0.11","4","1","3","1","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","-"
"585","Teuvo Teravainen","CAR","L","81","181.1","5","10","3","7","15","75.00","42","11.90","5.24","81","59","28","14","1","3","2","1","1","0","0","2","8","6","0","8","1","7","12","36.84"
"248","Thomas Hickey","NYI","D","76","51.666666666667","0","3","1","2","3","75.00","4","0.00","0.46","14","11","1","0","0","1","2","1","1","0","0","0","1","0","1","3","0","0","0","-"
"79","Thomas Vanek","DET, FLA","L","68","181.96666666667","5","8","7","1","13","72.22","27","18.52","4.31","48","38","33","21","0","9","4","2","2","0","0","1","6","5","0","4","0","1","3","25.00"
"452","Tim Heed","S.J","D","1","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"630","Tim Schaller","BOS","C","59","26.883333333333","0","0","0","0","0","0.00","5","0.00","0.76","7","7","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","62.50"
"759","Timo Meier","S.J","R","34","7.2166666666667","0","0","0","0","0","0.00","4","0.00","0.34","4","4","4","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"307","TJ Brodie","CGY","D","82","227.21666666667","1","11","7","4","12","44.44","15","6.67","1.4","41","24","10","3","0","2","2","1","1","0","0","1","7","3","2","5","2","0","0","-"
"488","Tobias Rieder","ARI","C, R","80","95.733333333333","2","4","4","0","6","54.55","9","22.22","1.59","20","15","14","5","0","1","0","0","0","0","0","0","1","2","2","8","0","0","0","-"
"113","Toby Enstrom","WPG","D","60","88.633333333333","0","6","3","3","6","54.55","4","0.00","0.31","14","7","3","1","0","0","8","4","4","0","0","2","0","0","1","2","1","0","0","-"
"62","Tom Gilbert","L.A","D","18","28.183333333333","0","1","1","0","1","50.00","2","0.00","0.24","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"450","Tom Kuhnhackl","PIT","R","57","2.8","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"175","Tom Pyatt","OTT","C, L","82","10.916666666667","0","0","0","0","0","-","1","0.00","0.12","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0.00"
"208","Tom Sestito","PIT","L","13","0.41666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"583","Tom Wilson","WSH","R","82","3.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","33","12","9","3","0","1","0","0","0","0","0","1","0","100.00"
"584","Tomas Hertl","S.J","C","49","92.266666666667","1","1","1","0","2","40.00","15","6.67","3.24","21","20","20","17","0","2","2","1","1","0","0","1","3","0","0","1","0","29","16","64.44"
"513","Tomas Jurco","CHI, DET","L","29","9.0333333333333","0","0","0","0","0","-","1","0.00","0.29","5","3","3","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","-"
"709","Tomas Nosek","DET","L","11","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"50","Tomas Plekanec","MTL","C","78","74.266666666667","3","4","1","3","7","77.78","16","18.75","2.38","26","20","18","9","0","1","6","3","3","0","0","0","1","1","2","8","1","34","32","51.52"
"358","Tomas Tatar","DET","C, L","82","194.5","5","3","2","1","8","61.54","22","22.73","4.82","60","46","44","13","0","0","2","1","1","0","0","0","7","0","0","8","0","1","2","33.33"
"320","Tommy Wingels","OTT, S.J","C","73","3.0333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","7","2","1","1","0","0","0","0","0","0","0","2","0","100.00"
"560","Torey Krug","BOS","D","81","264.55","6","19","10","9","25","64.10","55","10.91","4.05","107","74","29","5","1","9","16","5","3","2","0","1","10","1","2","10","7","0","0","-"
"137","Torrey Mitchell","MTL","C","78","6.8","0","0","0","0","0","-","1","0.00","0.2","2","2","2","1","0","0","7","2","1","1","0","0","0","0","0","0","0","3","2","60.00"
"297","Travis Hamonic","NYI","D","49","26.4","0","1","0","1","1","33.33","7","0.00","0.3","12","9","1","0","0","0","34","7","2","4","1","2","1","1","1","1","0","0","0","-"
"764","Travis Konecny","PHI","C","70","118.08333333333","3","1","1","0","4","100.00","16","18.75","3.69","24","21","16","12","0","4","10","5","5","0","0","5","6","0","4","14","1","0","4","0.00"
"126","Travis Zajac","N.J","C","80","206.35","6","6","2","4","12","46.15","29","20.69","4.76","35","34","27","19","0","1","9","3","2","1","0","3","5","0","4","7","0","132","86","60.55"
"64","Trevor Daley","PIT","D","56","93.35","1","3","2","1","4","57.14","13","7.69","0.96","25","19","6","0","0","2","11","4","3","1","0","0","0","1","1","0","0","0","0","-"
"194","Trevor Lewis","L.A","C","82","16.2","1","1","1","0","2","100.00","1","100.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","5","5","50.00"
"699","Trevor van Riemsdyk","CHI","D","58","31.816666666667","0","0","0","0","0","0.00","5","0.00","0.25","7","5","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","-"
"141","Troy Brouwer","CGY","R","74","177.93333333333","5","6","2","4","11","52.38","21","23.81","4.16","31","29","29","22","0","2","2","1","1","0","0","1","2","0","9","3","2","4","8","33.33"
"803","Troy Stecher","VAN","D","71","192.85","1","7","4","3","8","47.06","33","3.03","2.8","96","58","16","1","0","4","0","0","0","0","0","0","3","1","0","7","1","0","0","-"
"511","Ty Rattie","CAR, STL","R","9","0.91666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"675","Tyler Bertuzzi","DET","L","7","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"328","Tyler Bozak","TOR","C","78","184.88333333333","7","11","6","5","18","60.00","42","16.67","5.77","65","56","47","19","0","10","8","4","4","0","0","0","5","3","3","8","0","124","89","58.22"
"290","Tyler Ennis","BUF","C, L","51","68.25","0","3","2","1","3","33.33","13","0.00","1.03","18","14","10","3","1","0","0","0","0","0","0","1","1","1","4","4","0","0","4","0.00"
"486","Tyler Graovac","MIN","C","52","2.05","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"326","Tyler Johnson","T.B","C","66","188.4","6","11","7","4","17","51.52","29","20.69","3.5","59","42","28","6","0","3","2","1","1","0","0","0","5","0","1","10","0","86","62","58.11"
"639","Tyler Motte","CHI","C, L","33","3.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","0.00"
"283","Tyler Myers","WPG","D","11","18.883333333333","0","0","0","0","0","0.00","2","0.00","0.18","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"416","Tyler Pitlick","EDM","C, R","31","2.6666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"440","Tyler Seguin","DAL","C","82","260.1","11","18","9","9","29","72.50","92","11.96","9.72","151","121","68","15","1","12","0","0","0","0","0","1","7","0","0","3","0","33","25","56.90"
"405","Tyler Toffoli","L.A","C","63","143.16666666667","4","3","1","2","7","50.00","29","13.79","4.9","63","45","35","13","0","1","0","0","0","0","0","1","3","1","1","5","0","1","0","100.00"
"359","Tyson Barrie","COL","D","74","227.68333333333","1","9","3","6","10","62.50","43","2.33","3.53","103","67","19","2","0","7","2","1","1","0","0","1","4","4","2","3","1","0","0","-"
"800","Tyson Jost","COL","C","6","10.6","0","0","0","0","0","-","1","0.00","0.08","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"665","Valentin Zykov","CAR","L","2","2.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"61","Valtteri Filppula","PHI, T.B","C","79","148.18333333333","0","7","3","4","7","53.85","8","0.00","1.65","21","14","16","5","0","1","0","0","0","0","0","0","11","0","2","6","0","41","30","57.75"
"58","Vernon Fiddler","N.J, NSH","C, L","59","4.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","14","3","2","0","1","1","0","0","0","0","0","4","3","57.14"
"339","Victor Hedman","T.B","D","79","236.75","4","29","18","11","33","73.33","48","8.33","3.55","105","67","21","1","0","4","10","5","5","0","0","3","8","0","2","1","3","0","0","-"
"517","Victor Rask","CAR","C","82","174.4","4","6","0","6","10","66.67","25","16.00","2.53","46","32","28","9","0","6","0","0","0","0","0","0","8","3","2","3","1","48","35","57.83"
"743","Viktor Arvidsson","NSH","L","80","161.03333333333","4","5","0","5","9","60.00","24","16.67","3.19","40","34","22","11","0","4","2","1","1","0","0","4","1","3","1","9","1","1","3","25.00"
"207","Viktor Stalberg","CAR, OTT","L","75","27.6","1","1","1","0","2","100.00","1","100.00","0.09","3","1","2","0","0","0","7","2","1","1","0","0","1","1","0","1","0","0","0","-"
"494","Vincent Trocheck","FLA","C","82","224.15","2","10","8","2","12","60.00","36","5.56","4.51","71","61","31","7","0","4","15","6","5","1","0","1","11","0","2","11","0","97","85","53.30"
"623","Vinnie Hinostroza","CHI","C, L","49","15.65","0","0","0","0","0","-","1","0.00","0.11","2","1","1","0","0","0","7","2","1","1","0","0","0","0","0","1","0","7","7","50.00"
"171","Vladimir Sobotka","STL","L","1","4.3666666666667","0","0","0","0","0","-","1","0.00","0.29","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","42.86"
"426","Vladimir Tarasenko","STL","R","82","244.3","9","13","7","6","22","64.71","59","15.25","6.96","126","93","49","10","3","8","0","0","0","0","0","0","4","1","1","5","0","0","0","-"
"736","Vladislav Kamenev","NSH","L","2","1.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"550","Vladislav Namestnikov","T.B","C","74","153.16666666667","3","3","1","2","6","37.50","20","15.00","3.9","33","28","29","21","0","2","11","4","3","1","0","1","5","0","3","9","0","34","29","53.97"
"380","Wade Megan","STL","C","3","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"268","Wayne Simmonds","PHI","R","82","303.1","16","9","4","5","25","52.08","61","26.23","16.72","97","93","93","78","1","10","42","11","6","4","1","2","10","3","5","24","0","1","1","50.00"
"674","William Carrier","BUF","L","41","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"525","William Karlsson","CBJ","C","81","17.2","1","0","0","0","1","50.00","3","33.33","0.37","4","3","3","2","0","0","0","0","0","0","0","1","1","0","0","0","1","6","5","54.55"
"715","William Nylander","TOR","C","81","192.11666666667","9","17","12","5","26","86.67","58","15.52","6.3","103","83","53","9","1","6","2","1","1","0","0","0","5","2","1","10","0","13","16","44.83"
"523","Xavier Ouellet","DET","D","66","6.1166666666667","0","0","0","0","0","-","1","0.00","0.11","2","2","0","0","0","0","9","3","2","1","0","1","0","0","0","0","0","0","0","-"
"566","Yanni Gourde","T.B","C","20","16.75","0","0","0","0","0","-","2","0.00","0.39","5","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","27.27"
"257","Yannick Weber","NSH","D","73","13.05","0","0","0","0","0","-","1","0.00","0.03","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"807","Yohann Auvitu","N.J","D","25","52.35","0","1","0","1","1","100.00","9","0.00","0.49","13","10","3","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","-"
"296","Zac Dalpe","MIN","C","9","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","1","0.00"
"278","Zach Bogosian","BUF","D","56","6.05","0","1","0","1","1","100.00","2","0.00","0.05","3","2","0","0","0","1","2","1","1","0","0","0","0","0","0","0","1","0","0","-"
"434","Zach Hyman","TOR","C","82","13.9","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"87","Zach Parise","MIN","L","69","157.55","6","6","5","1","12","70.59","31","19.35","5.19","45","39","38","23","0","6","4","2","2","0","0","1","6","1","2","7","0","0","1","0.00"
"321","Zach Redmond","MTL","D","16","0.13333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"676","Zach Sanford","STL, WSH","L","39","20.366666666667","0","0","0","0","0","-","3","0.00","0.35","4","4","4","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"769","Zach Werenski","CBJ","D","78","218.06666666667","4","17","9","8","21","60.00","43","9.30","3.39","96","57","31","5","2","13","0","0","0","0","0","1","2","1","3","0","2","0","0","-"
"348","Zack Kassian","EDM","R","79","7.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","27","5","1","3","1","1","0","0","1","0","0","0","0","-"
"557","Zack Mitchell","MIN","R","11","0.61666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"272","Zack Smith","OTT","C","74","103.18333333333","1","0","0","0","1","16.67","11","9.09","2.28","19","16","16","10","0","3","14","7","7","0","0","3","6","1","0","9","0","31","33","48.44"
"5","Zdeno Chara","BOS","D","75","35.35","1","2","1","1","3","60.00","5","20.00","0.62","17","10","7","0","0","0","2","1","1","0","0","0","0","0","0","0","1","0","0","-"
"581","Zemgus Girgensons","BUF","C","75","4.9666666666667","0","0","0","0","0","-","1","0.00","0.18","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","28.57"
